inventoryId,originKind,currentId,sourceFile,sourcePath,course,topic,topicIndex,block,community,provenance,statement,answer,solution,difficulty,modalities,reviewIndicators,mathFormat,options,correctIndex,accessible,accessibleVia,issues
"fase0-008974","source-record","a)","data/madrid-pau-authored.js","window.MADRID_PAU_AUTHORED.2bach-ccss.madrid-ccss-4.16.5.answers.a)","2bach-ccss","sin-determinar","","sin-determinar","Madrid","","","0,542","Planteamiento: Aplicamos la probabilidad total según el tratamiento recibido. Desarrollo paso a paso: P(F)=0,60·0,43+0,40·0,71=0,258+0,284=0,542. Resultado final: La probabilidad de respuesta favorable es 0,542, un 54,2 %. Comprobación: Es una media ponderada de 0,43 y 0,71 y queda entre ambos valores.","sin-determinar","","","texto plano/ASCII","0,542 | 0,570 | 0,430 | 0,710","0","false","","sin-enunciado"
"fase0-008975","source-record","b)","data/madrid-pau-authored.js","window.MADRID_PAU_AUTHORED.2bach-ccss.madrid-ccss-4.16.5.answers.b)","2bach-ccss","sin-determinar","","sin-determinar","Madrid","","","129/271≈0,4760","Planteamiento: Aplicamos Bayes comparando las respuestas favorables del grupo de interferón con todas las respuestas favorables. Desarrollo paso a paso: P(I∩F)=0,60·0,43=0,258. Como P(F)=0,542, P(I|F)=0,258/0,542=258/542=129/271. Resultado final: La probabilidad es 129/271≈0,4760. Comprobación: La probabilidad de haber recibido el tratamiento combinado, dada una respuesta favorable, es 142/271 y ambas suman 1.","sin-determinar","","","Unicode matemático","129/271≈0,4760 | 0,60 | 0,258 | 142/271≈0,5240","0","false","","sin-enunciado"
"fase0-008976","source-record","exercise","data/madrid-pau-authored.js","window.MADRID_PAU_AUTHORED.2bach-ccss.madrid-ccss-4.16.6.exercise","2bach-ccss","sin-determinar","","sin-determinar","Madrid","Junio-Coincidente-Opción B-2015","Sean A y B dos sucesos tales que P(A)=0,8, P(Ā∪B̄)=0,8 y P(A∪B)=0,9. Sean A y B dos sucesos tales que P ( A )=0,8, P (Ā∪B̄)=0,8 y P ( A ∪ B )=0,9.","","","sin-determinar","","","texto plano/ASCII","","","false","","sin-respuesta | sin-solucion"
"fase0-008977","source-record","a)","data/madrid-pau-authored.js","window.MADRID_PAU_AUTHORED.2bach-ccss.madrid-ccss-4.16.6.answers.a)","2bach-ccss","sin-determinar","","sin-determinar","Madrid","","","No, porque P(A∩B)=0,20 y P(A)P(B)=0,24","Planteamiento: Calculamos la intersección mediante De Morgan y obtenemos P(B) con la fórmula de la unión. Desarrollo paso a paso: P(A∩B)=1−P(Ā∪B̄)=1−0,8=0,2. De 0,9=P(A)+P(B)−P(A∩B)=0,8+P(B)−0,2 se obtiene P(B)=0,3. Si fueran independientes, P(A∩B) debería ser 0,8·0,3=0,24, pero vale 0,20. Resultado final: A y B no son independientes. Comprobación: P(B|A)=0,20/0,80=0,25, distinto de P(B)=0,30.","sin-determinar","","","texto plano/ASCII","No, porque P(A∩B)=0,20 y P(A)P(B)=0,24 | Sí, porque P(A∪B)=0,90 | Sí, porque P(Ā∪B̄)=0,80 | No, porque A y B son incompatibles","0","false","","sin-enunciado"
"fase0-008978","source-record","b)","data/madrid-pau-authored.js","window.MADRID_PAU_AUTHORED.2bach-ccss.madrid-ccss-4.16.6.answers.b)","2bach-ccss","sin-determinar","","sin-determinar","Madrid","","","0,50","Planteamiento: Calculamos la parte de B situada fuera de A y condicionamos a Ā. Desarrollo paso a paso: P(Ā∩B)=P(B)−P(A∩B)=0,3−0,2=0,1. Además, P(Ā)=1−0,8=0,2. Por tanto, P(B|Ā)=0,1/0,2=0,5. Resultado final: P(B|Ā)=0,50. Comprobación: 0,5·0,2=0,1, la probabilidad conjunta calculada.","sin-determinar","","","Unicode matemático","0,50 | 0,10 | 0,25 | 2/3≈0,6667","0","false","","sin-enunciado"
"fase0-008979","source-record","exercise","data/madrid-pau-authored.js","window.MADRID_PAU_AUTHORED.2bach-ccss.madrid-ccss-4.16.7.exercise","2bach-ccss","sin-determinar","","sin-determinar","Madrid","Septiembre-Opción A-2015","Se consideran tres sucesos A, B y C tales que P(A)=0,09, P(B)=0,07 y P(Ā∪B̄)=0,97. Además, A y C son incompatibles. Se consideran tres sucesos A , B y C tales que P ( A )=0,09, P ( B )=0,07 y P (Ā∪B̄)=0,97. Además, A y C son incompatibles.","","","sin-determinar","","","texto plano/ASCII","","","false","","sin-respuesta | sin-solucion"
"fase0-008980","source-record","a)","data/madrid-pau-authored.js","window.MADRID_PAU_AUTHORED.2bach-ccss.madrid-ccss-4.16.7.answers.a)","2bach-ccss","sin-determinar","","sin-determinar","Madrid","","","No, porque P(A∩B)=0,03 y P(A)P(B)=0,0063","Planteamiento: Obtenemos la intersección aplicando De Morgan y la comparamos con el producto de las probabilidades. Desarrollo paso a paso: P(A∩B)=1−P(Ā∪B̄)=1−0,97=0,03. En cambio, P(A)P(B)=0,09·0,07=0,0063. Como 0,03≠0,0063, no se cumple la condición de independencia. Resultado final: A y B no son independientes. Comprobación: P(B|A)=0,03/0,09=1/3, distinto de P(B)=0,07.","sin-determinar","","","Unicode matemático","No, porque P(A∩B)=0,03 y P(A)P(B)=0,0063 | Sí, porque P(A∩B)=0,03 | Sí, porque P(A)+P(B)=0,16 | No, porque A y B son incompatibles","0","false","","sin-enunciado"
"fase0-008981","source-record","b)","data/madrid-pau-authored.js","window.MADRID_PAU_AUTHORED.2bach-ccss.madrid-ccss-4.16.7.answers.b)","2bach-ccss","sin-determinar","","sin-determinar","Madrid","","","0","Planteamiento: Usamos la incompatibilidad entre A y C para estudiar la intersección condicionada. Desarrollo paso a paso: Como A y C son incompatibles, A∩C=∅. Por tanto, también A∩B∩C=∅ y su probabilidad es 0. Siempre que P(C)>0, P(A∩B|C)=P(A∩B∩C)/P(C)=0/P(C)=0. Resultado final: P(A∩B|C)=0. Comprobación: Dentro del suceso C nunca puede ocurrir A y, en consecuencia, tampoco A∩B.","sin-determinar","","","texto plano/ASCII","0 | 0,03 | 0,09 | No puede calcularse","0","false","","sin-enunciado"
"fase0-008982","source-record","exercise","data/madrid-pau-authored.js","window.MADRID_PAU_AUTHORED.2bach-ccss.madrid-ccss-4.16.8.exercise","2bach-ccss","sin-determinar","","sin-determinar","Madrid","Septiembre-Opción B-2015","La probabilidad de que un trabajador llegue puntual es 3/4. Entre quienes llegan tarde, la mitad utiliza transporte público. La probabilidad de que un trabajador llegue puntual es 3/4. Entre quienes llegan tarde, la mitad utiliza transporte público.","","","sin-determinar","","","texto plano/ASCII","","","false","","sin-respuesta | sin-solucion"
"fase0-008983","source-record","a)","data/madrid-pau-authored.js","window.MADRID_PAU_AUTHORED.2bach-ccss.madrid-ccss-4.16.8.answers.a)","2bach-ccss","sin-determinar","","sin-determinar","Madrid","","","1/8=0,125","Planteamiento: Multiplicamos la probabilidad de llegar tarde por la probabilidad condicionada de usar transporte público. Desarrollo paso a paso: P(T)=1−3/4=1/4. Como P(P|T)=1/2, P(T∩P)=(1/4)(1/2)=1/8. Resultado final: La probabilidad es 1/8=0,125. Comprobación: La mitad del 25 % que llega tarde representa el 12,5 % del total.","sin-determinar","","","texto plano/ASCII","1/8=0,125 | 1/4=0,25 | 1/2=0,50 | 3/8=0,375","0","false","","sin-enunciado"
"fase0-008984","source-record","b)","data/madrid-pau-authored.js","window.MADRID_PAU_AUTHORED.2bach-ccss.madrid-ccss-4.16.8.answers.b)","2bach-ccss","sin-determinar","","sin-determinar","Madrid","","","63/64=0,984375","Planteamiento: Usamos el suceso complementario: que ninguno de los tres llegue puntual. Desarrollo paso a paso: Cada trabajador llega tarde con probabilidad 1/4. Por independencia, P(los tres llegan tarde)=(1/4)³=1/64. Por tanto, P(al menos uno puntual)=1−1/64=63/64. Resultado final: La probabilidad es 63/64=0,984375. Comprobación: 63/64+1/64=1.","sin-determinar","","","Unicode matemático","63/64=0,984375 | 27/64≈0,4219 | 1/64=0,015625 | 3/4=0,75","0","false","","sin-enunciado"
"fase0-008985","source-record","exercise","data/madrid-pau-authored.js","window.MADRID_PAU_AUTHORED.2bach-ccss.madrid-ccss-4.16.9.exercise","2bach-ccss","sin-determinar","","sin-determinar","Madrid","Septiembre-Coincidente-Opción A-2015","Todos los estudiantes de una facultad han comido durante el último mes en al menos una de sus dos cafeterías, la grande o la pequeña. El 60 % ha comido en la grande y el 55 % en la pequeña. Todos los estudiantes de una facultad han comido durante el último mes en al menos una de sus dos cafeterías, la grande o la pequeña. El 60 % ha comido en la grande y el 55 % en la pequeña.","","","sin-determinar","","","texto plano/ASCII","","","false","","sin-respuesta | sin-solucion"
"fase0-008986","source-record","a)","data/madrid-pau-authored.js","window.MADRID_PAU_AUTHORED.2bach-ccss.madrid-ccss-4.16.9.answers.a)","2bach-ccss","sin-determinar","","sin-determinar","Madrid","","","0,15","Planteamiento: Como todos han comido en al menos una cafetería, la probabilidad de la unión es 1. Desarrollo paso a paso: P(G∩P)=P(G)+P(P)−P(G∪P)=0,60+0,55−1=0,15. Resultado final: La probabilidad es 0,15, un 15 %. Comprobación: 0,60+0,55−0,15=1, de acuerdo con que nadie queda fuera de ambas cafeterías.","sin-determinar","","","texto plano/ASCII","0,15 | 0,40 | 0,55 | 0,05","0","false","","sin-enunciado"
"fase0-008987","source-record","b)","data/madrid-pau-authored.js","window.MADRID_PAU_AUTHORED.2bach-ccss.madrid-ccss-4.16.9.answers.b)","2bach-ccss","sin-determinar","","sin-determinar","Madrid","","","1","Planteamiento: Calculamos la parte de la cafetería pequeña situada fuera de la grande y condicionamos a no haber comido en la grande. Desarrollo paso a paso: P(P∩Ḡ)=P(P)−P(P∩G)=0,55−0,15=0,40. Además, P(Ḡ)=1−0,60=0,40. Por tanto, P(P|Ḡ)=0,40/0,40=1. Resultado final: La probabilidad es 1, es decir, el 100 %. Comprobación: Como todos han comido en alguna cafetería, quien no ha comido en la grande necesariamente ha comido en la pequeña.","sin-determinar","","","Unicode matemático","1 | 0,40 | 0,55 | 8/11≈0,7273","0","false","","sin-enunciado"
"fase0-008988","source-record","exercise","data/madrid-pau-authored.js","window.MADRID_PAU_AUTHORED.2bach-ccss.madrid-ccss-4.16.10.exercise","2bach-ccss","sin-determinar","","sin-determinar","Madrid","Septiembre-Coincidente-Opción B-2015","En una universidad, el 65 % del profesorado es funcionario. El 60 % son mujeres y, entre ellas, el 70 % son funcionarias. En una universidad, el 65 % del profesorado es funcionario. El 60 % son mujeres y, entre ellas, el 70 % son funcionarias.","","","sin-determinar","","","texto plano/ASCII","","","false","","sin-respuesta | sin-solucion"
"fase0-008989","source-record","a)","data/madrid-pau-authored.js","window.MADRID_PAU_AUTHORED.2bach-ccss.madrid-ccss-4.16.10.answers.a)","2bach-ccss","sin-determinar","","sin-determinar","Madrid","","","0,23","Planteamiento: Calculamos primero la proporción de mujeres funcionarias y la restamos del total de funcionarios. Desarrollo paso a paso: P(F∩M)=P(M)P(F|M)=0,60·0,70=0,42. Por tanto, P(F∩H)=P(F)−P(F∩M)=0,65−0,42=0,23. Resultado final: La probabilidad es 0,23, un 23 %. Comprobación: 0,42+0,23=0,65, el porcentaje total de funcionarios.","sin-determinar","","","texto plano/ASCII","0,23 | 0,42 | 0,65 | 0,26","0","false","","sin-enunciado"
"fase0-008990","source-record","b)","data/madrid-pau-authored.js","window.MADRID_PAU_AUTHORED.2bach-ccss.madrid-ccss-4.16.10.answers.b)","2bach-ccss","sin-determinar","","sin-determinar","Madrid","","","18/35≈0,5143","Planteamiento: Calculamos las mujeres no funcionarias y condicionamos al conjunto de personas no funcionarias. Desarrollo paso a paso: P(M∩F̄)=P(M)−P(M∩F)=0,60−0,42=0,18. Además, P(F̄)=1−0,65=0,35. Así, P(M|F̄)=0,18/0,35=18/35. Resultado final: La probabilidad es 18/35≈0,5143. Comprobación: Los hombres no funcionarios representan 0,17; 0,18+0,17=0,35 y las probabilidades condicionadas 18/35 y 17/35 suman 1.","sin-determinar","","","Unicode matemático","18/35≈0,5143 | 0,18 | 0,35 | 17/35≈0,4857","0","false","","sin-enunciado"
"fase0-008991","source-record","exercise","data/madrid-pau-authored.js","window.MADRID_PAU_AUTHORED.2bach-ccss.madrid-ccss-4.17.1.exercise","2bach-ccss","sin-determinar","","sin-determinar","Madrid","Modelo-Opción A-2016","En un polígono industrial se almacenan 30000 latas de refresco procedentes, a partes iguales, de tres fábricas A, B y C. Caducan en 2016 un total de 1800 latas de A, 2400 de B y 3000 de C. En un polígono industrial se almacenan 30000 latas de refresco procedentes, a partes iguales, de tres fábricas A , B y C . Caducan en 2016 un total de 1800 latas de A , 2400 de B y 3000 de C .","","","sin-determinar","","","texto plano/ASCII","","","false","","sin-respuesta | sin-solucion"
"fase0-008992","source-record","a)","data/madrid-pau-authored.js","window.MADRID_PAU_AUTHORED.2bach-ccss.madrid-ccss-4.17.1.answers.a)","2bach-ccss","sin-determinar","","sin-determinar","Madrid","","","6/25=0,24","Planteamiento: Contamos todas las latas que caducan en 2016 y dividimos entre el total almacenado. Desarrollo paso a paso: Caducan 1800+2400+3000=7200 latas. Por tanto, P(C)=7200/30000=72/300=6/25. Resultado final: La probabilidad es 6/25=0,24, un 24 %. Comprobación: El número de latas que no caducan es 22800 y 7200+22800=30000.","sin-determinar","","","Unicode matemático","6/25=0,24 | 7200/10000=0,72 | 1/3≈0,3333 | 3/25=0,12","0","false","","sin-enunciado"
"fase0-008993","source-record","b)","data/madrid-pau-authored.js","window.MADRID_PAU_AUTHORED.2bach-ccss.madrid-ccss-4.17.1.answers.b)","2bach-ccss","sin-determinar","","sin-determinar","Madrid","","","1/4=0,25","Planteamiento: Dentro de las latas que caducan en 2016, comparamos las procedentes de A con el total de latas caducadas. Desarrollo paso a paso: Hay 1800 latas caducadas de A y 7200 caducadas en total. Así, P(A|C)=1800/7200=1/4. Resultado final: La probabilidad es 1/4=0,25. Comprobación: Las proporciones condicionadas de A, B y C son 1/4, 1/3 y 5/12, que suman 1.","sin-determinar","","","Unicode matemático","1/4=0,25 | 1/3≈0,3333 | 3/10=0,30 | 1800/30000=0,06","0","false","","sin-enunciado"
"fase0-008994","source-record","exercise","data/madrid-pau-authored.js","window.MADRID_PAU_AUTHORED.2bach-ccss.madrid-ccss-4.17.2.exercise","2bach-ccss","sin-determinar","","sin-determinar","Madrid","Modelo-Opción A-2016","Cinco jugadores encestan un tiro libre con probabilidades 0,8, 0,9, 0,7, 0,9 y 0,93, respectivamente. Cada uno realiza un lanzamiento y los resultados son independientes. Cinco jugadores encestan un tiro libre con probabilidades 0,8, 0,9, 0,7, 0,9 y 0,93, respectivamente. Cada uno realiza un lanzamiento y los resultados son independientes.","","","sin-determinar","","","texto plano/ASCII","","","false","","sin-respuesta | sin-solucion"
"fase0-008995","source-record","a)","data/madrid-pau-authored.js","window.MADRID_PAU_AUTHORED.2bach-ccss.madrid-ccss-4.17.2.answers.a)","2bach-ccss","sin-determinar","","sin-determinar","Madrid","","","0,421848","Planteamiento: Al ser independientes, multiplicamos las cinco probabilidades de acierto. Desarrollo paso a paso: P(todos)=0,8·0,9·0,7·0,9·0,93=0,421848. Resultado final: La probabilidad es 0,421848, aproximadamente un 42,18 %. Comprobación: El resultado es menor que cada una de las probabilidades individuales, como debe ocurrir al exigir cinco aciertos simultáneos.","sin-determinar","","","texto plano/ASCII","0,421848 | 0,527310 | 0,478152 | 0,630000","0","false","","sin-enunciado"
"fase0-008996","source-record","b)","data/madrid-pau-authored.js","window.MADRID_PAU_AUTHORED.2bach-ccss.madrid-ccss-4.17.2.answers.b)","2bach-ccss","sin-determinar","","sin-determinar","Madrid","","","0,994","Planteamiento: Usamos el complementario: que fallen los tres primeros jugadores. Desarrollo paso a paso: Las probabilidades de fallo de los tres primeros son 0,2, 0,1 y 0,3. Por independencia, P(fallan los tres)=0,2·0,1·0,3=0,006. Entonces P(al menos uno encesta)=1−0,006=0,994. Resultado final: La probabilidad es 0,994, un 99,4 %. Comprobación: 0,994+0,006=1.","sin-determinar","","","texto plano/ASCII","0,994 | 0,006 | 0,504 | 0,900","0","false","","sin-enunciado"
"fase0-008997","source-record","exercise","data/madrid-pau-authored.js","window.MADRID_PAU_AUTHORED.2bach-ccss.madrid-ccss-4.17.3.exercise","2bach-ccss","sin-determinar","","sin-determinar","Madrid","Junio-Opción A-2016","Una orquesta está compuesta por un 55 % de varones y un 45 % de mujeres. El 30 % de los instrumentos de la orquesta son de cuerda y el 25 % de las mujeres interpreta un instrumento de cuerda. Una orquesta está compuesta por un 55 % de varones y un 45 % de mujeres. El 30 % de los instrumentos de la orquesta son de cuerda y el 25 % de las mujeres interpreta un instrumento de cuerda.","","","sin-determinar","","","texto plano/ASCII","","","false","","sin-respuesta | sin-solucion"
"fase0-008998","source-record","a)","data/madrid-pau-authored.js","window.MADRID_PAU_AUTHORED.2bach-ccss.madrid-ccss-4.17.3.answers.a)","2bach-ccss","sin-determinar","","sin-determinar","Madrid","","","0,375","Planteamiento: Calculamos la probabilidad conjunta de ser mujer y tocar cuerda y la dividimos entre la proporción total de cuerda. Desarrollo paso a paso: P(M∩C)=P(M)P(C|M)=0,45·0,25=0,1125. Por tanto, P(M|C)=0,1125/0,30=0,375. Resultado final: La probabilidad es 0,375, un 37,5 %. Comprobación: 0,375·0,30=0,1125, la probabilidad conjunta calculada.","sin-determinar","","","texto plano/ASCII","0,375 | 0,250 | 0,450 | 0,1125","0","false","","sin-enunciado"
"fase0-008999","source-record","b)","data/madrid-pau-authored.js","window.MADRID_PAU_AUTHORED.2bach-ccss.madrid-ccss-4.17.3.answers.b)","2bach-ccss","sin-determinar","","sin-determinar","Madrid","","","0,1875","Planteamiento: Restamos de todos los intérpretes de cuerda las mujeres que tocan cuerda. Desarrollo paso a paso: P(H∩C)=P(C)−P(M∩C)=0,30−0,1125=0,1875. Resultado final: La probabilidad es 0,1875, un 18,75 %. Comprobación: 0,1125+0,1875=0,30, la proporción total de instrumentos de cuerda.","sin-determinar","","","texto plano/ASCII","0,1875 | 0,1125 | 0,3000 | 0,5500","0","false","","sin-enunciado"
"fase0-009000","source-record","exercise","data/madrid-pau-authored.js","window.MADRID_PAU_AUTHORED.2bach-ccss.madrid-ccss-4.17.4.exercise","2bach-ccss","sin-determinar","","sin-determinar","Madrid","Junio-Opción A-2016","La urna A contiene 3 bolas rojas y 2 blancas. La urna B contiene 2 rojas y 4 blancas. Se extrae una bola de A, se introduce en B y después se extrae una bola de B. La urna A contiene 3 bolas rojas y 2 blancas. La urna B contiene 2 rojas y 4 blancas. Se extrae una bola de A , se introduce en B y después se extrae una bola de B .","","","sin-determinar","","","texto plano/ASCII","","","false","","sin-respuesta | sin-solucion"
